Region,Month,Year,Fixed Assets Rate,Women Occupation Rate,Men Occupation Rate,Operating Sale Revenue Rate,Participation Rate,Travel Attraction Rate,Travel Generation Rate,Housing Price per meter,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),snowfall_sum (cm),wind_speed_10m_max (km/h)
10,November,2016,3.83,10.4,101.92,671,0.164,2.635,0.13,1802657,13.85333333,2.65,8.156666667,0.546666667,0.084,8.033333333
10,December,2016,3.76,12.47,105.96,832,0.137,2.538,0.125,1856837,9.04516129,-2.016129032,3.174193548,2.65483871,0.381612903,8.774193548
10,January,2017,4.02,11.57,96.19,977,0.127,2.252,0.109,1896096,9.3,0.064516129,4.3,1.487096774,0.060967742,12.0516129
10,February,2017,3.87,9.99,90.21,1004,0.142,2.453,0.119,1957746,9.471428571,-0.285714286,4.285714286,1.996428571,0.435,12.925
10,March,2017,3.93,8.25,77.69,879,0.139,2.801,0.136,2051921,15.07741935,5.5,10.16774194,1.977419355,0.009032258,16.08064516
10,April,2017,3.96,6.29,74.22,819,0.163,2.324,0.113,2063217,22.23333333,11.06333333,16.68333333,1.483333333,0.0001,18.62333333
10,May,2017,4.13,9.02,95.97,942,0.159,2.337,0.113,2216788,29.9516129,17.23225806,23.89354839,0.85483871,0.0001,18.29032258
10,June,2017,3.84,9.89,98.68,904,0.164,2.326,0.113,2378450,35.13,21.85,28.75,0.0001,0.0001,20.26666667
10,July,2017,3.85,10.71,96.53,967,0.211,2.457,0.119,2508827,36.76129032,24.68709677,30.90967742,0.109677419,0.0001,15.52580645
10,August,2017,3.82,10.16,104.72,999,0.148,2.291,0.111,2599995,35.61290323,23.43225806,29.86774194,0.0001,0.0001,12.36774194
10,September,2017,4.12,11.77,85.91,988,0.179,2.621,0.127,2690330,32.21666667,21.23333333,26.59,0.0001,0.0001,13.61
10,October,2017,3.9,9.59,98.53,944,0.183,2.542,0.123,2778650,24.70967742,14.02580645,19.15806452,0.367741935,0.0001,15.5
10,November,2017,3.99,9.68,84.67,880,0.184,2.773,0.134,2761850,17.86,8.8,13.08666667,0.183333333,0.0001,13.53666667
10,December,2017,3.72,8.23,81.49,1000,0.115,2.544,0.123,2773650,13.37419355,3.261290323,8.032258065,0.238709677,0.004516129,11.93548387
10,January,2018,3.67,4.47,107.01,1018,0.162,2.18,0.106,2891700,10.0516129,1.090322581,5.15483871,1.235483871,0.537419355,13.28387097
10,February,2018,3.9,3.21,95.12,947,0.156,2.5,0.122,3014300,12.125,3.332142857,7.382142857,2.078571429,0.0025,12.96428571
10,March,2018,3.94,2.94,78.89,941,0.153,2.709,0.132,3015650,21.76451613,9.883870968,15.69354839,0.24516129,0.0001,20.37419355
10,April,2018,3.97,3.34,85.79,1006,0.151,2.455,0.12,2807550,21.06,10.44333333,15.79333333,1.9,0.018666667,16.43666667
10,May,2018,4.01,3.3,95.95,960,0.2,2.487,0.121,3121650,26.07419355,15.11290323,20.43548387,1.377419355,0.0001,15.79354839
10,June,2018,3.87,4.89,106.82,923,0.188,2.434,0.118,3267750,34.53333333,21.76333333,28.43,0.22,0.0001,18.17666667
10,July,2018,3.78,3.26,102.05,1009,0.2,2.528,0.123,3625200,39.48387097,26.4,33.41290323,0.0001,0.0001,16.25806452
10,August,2018,3.91,4.16,102.69,890,0.182,2.217,0.108,3915000,37.15806452,24.76451613,31.0516129,0.0001,0.0001,15.92580645
10,September,2018,3.69,4.33,82.23,919,0.162,2.643,0.129,3984550,32.39666667,20.79333333,26.67,0.0001,0.0001,13.94333333
10,October,2018,3.8,3.9,91.32,1033,0.171,2.536,0.123,4352150,23.7483871,13.99032258,18.62580645,1.290322581,0.0001,13.97419355
10,November,2018,3.98,4.53,101.93,1042,0.172,2.68,0.13,4372600,14.07666667,7.056666667,10.27,3.04,0.0001,11.36666667
10,December,2018,3.92,3.17,104.72,965,0.145,2.621,0.128,4798450,12.37096774,4.25483871,7.764516129,1.374193548,0.018064516,12.66774194
10,January,2019,3.64,7.26,101.6,1156,0.058,2.255,0.11,4850800,9.835483871,0.961290323,4.974193548,2.438709677,0.223548387,14.93225806
10,February,2019,3.98,7.81,101.16,1164,0.054,2.471,0.12,5210150,10.77142857,1.55,5.782142857,1.057142857,0.04,14.74285714
10,March,2019,3.87,6.52,90.25,1166,0.077,2.837,0.138,5536750,14.27741935,4.44516129,9.025806452,2.309677419,0.002258065,17.30645161
10,April,2019,4,4.99,73.71,1126,0.071,2.412,0.117,5864400,19.06666667,8.616666667,13.60666667,2.28,0.0001,17.06666667
10,May,2019,3.95,6.79,95.77,1178,0.075,2.473,0.12,6192450,29.86774194,16.94193548,23.46774194,0.087096774,0.0001,19.09354839
10,June,2019,3.71,7.63,102.48,1244,0.062,2.388,0.116,6652950,35.81333333,23.01666667,29.94333333,0.0001,0.0001,16.72333333
10,July,2019,3.83,7.52,98.16,1137,0.066,2.495,0.121,6986800,38.90967742,26.00967742,32.6516129,0.0001,0.0001,20.25483871
10,August,2019,3.98,8.14,83.21,1181,0.069,2.385,0.116,6854100,36.40645161,23.5,30.16451613,0.0001,0.0001,15.89677419
10,September,2019,3.86,8.13,82.86,1291,0.062,2.722,0.132,6467800,32.40333333,19.91666667,26.23333333,0.0001,0.0001,15.90666667
10,October,2019,3.89,8.61,86.69,1279,0.088,2.537,0.123,6439250,24.42580645,13.88064516,19.16451613,2.567741935,0.0001,12.60322581
10,November,2019,4.05,6.76,93.01,1307,0.08,2.802,0.136,6938600,12.99,4.713333333,8.516666667,1.47,0.252,10.25
10,December,2019,3.8,7.91,103.01,1314,0.061,2.676,0.13,8295000,11.27419355,3.196774194,6.84516129,1.248387097,0.0001,10.4516129
10,January,2020,3.58,7.48,87.53,2077,0.078,1.201,0.063,7918700,7.761290323,-0.361290323,3.222580645,1.132258065,0.320645161,12.10322581
10,February,2020,3.44,7.85,99.98,2394,0.061,1.292,0.068,8404200,11.4,2.265517241,6.610344828,3.234482759,0.10862069,18.30689655
10,March,2020,3.85,3.94,90.82,2050,0.08,1.413,0.074,8186450,16.9,6.693548387,11.54516129,1.777419355,0.0001,15.62580645
10,April,2020,3.57,5.2,88.58,2031,0.066,1.238,0.065,7968700,18.76333333,9.056666667,13.88666667,4.12,0.035,14.63
10,May,2020,3.62,6.53,83.81,1992,0.067,1.264,0.066,9277700,28.68387097,16.80967742,23,0.603225806,0.0001,18.01612903
10,June,2020,3.6,7.49,100.83,2128,0.072,1.224,0.064,10086700,35.13666667,22.17666667,29.02666667,0.0001,0.0001,19.58
10,July,2020,3.58,5.8,88.99,2337,0.076,1.334,0.07,11691700,36.46774194,24.63225806,30.77419355,0.035483871,0.0001,15.47096774
10,August,2020,3.45,5.68,97.53,2264,0.067,1.195,0.063,12108450,34.69032258,22.07419355,28.4,0.016129032,0.0001,18.3
10,September,2020,3.65,5.56,89.58,2379,0.064,1.365,0.072,12752900,30.85666667,19.79333333,25.27666667,0.0001,0.0001,11.54
10,October,2020,3.43,7.73,96.74,2382,0.082,1.342,0.07,13679100,23.18064516,12.61612903,17.78387097,0.735483871,0.0001,10.86774194
10,November,2020,3.78,7.74,97.75,2297,0.067,1.407,0.074,14466500,14.7,7.35,10.76333333,3.173333333,0.0001,10.87333333
10,December,2020,3.39,6.07,100.81,2153,0.067,1.346,0.071,13479750,8.3,0.622580645,4.203225806,1.683870968,0.027096774,9.351612903
10,January,2021,3.2,6.83,109.18,4443,0.084,1.052,0.056,13444950,9.848387097,0.167741935,4.706451613,0.361290323,0.022580645,11.4516129
10,February,2021,3.26,4.78,98.4,4016,0.075,1.23,0.065,13797300,14.14642857,4.171428571,8.796428571,1.307142857,0.005,13.675
10,March,2021,3.44,3.92,85.44,3932,0.095,1.325,0.07,15729050,17.56774194,6.85483871,12.10322581,1.229032258,0.065483871,19.02580645
10,April,2021,3.47,4.29,84.05,3937,0.098,1.142,0.06,15028200,27.38666667,15.02333333,21.31333333,0.046666667,0.0001,17.41333333
10,May,2021,3.39,5.15,100.98,4073,0.082,1.172,0.062,15306050,30.73548387,18.40967742,24.62580645,0.238709677,0.0001,18.30322581
10,June,2021,3.28,6.08,84.12,4101,0.078,1.126,0.059,16040950,37.22333333,24.27,31.20333333,0.0001,0.0001,17.02333333
10,July,2021,3.21,6.23,108.91,4502,0.084,1.241,0.066,16151950,37.82903226,25.46451613,31.85806452,0.003225806,0.0001,16.4
10,August,2021,3.41,6.19,102.09,3938,0.093,1.086,0.057,16726450,35.89032258,24.20967742,30.38709677,0.0001,0.0001,13.89677419
10,September,2021,3.41,5.25,86.06,4005,0.112,1.268,0.067,17260950,33.59666667,21.39333333,27.45333333,0.0001,0.0001,15.72666667
10,October,2021,3.37,6.19,84.25,4462,0.103,1.232,0.065,17977400,23.24516129,12.82903226,17.70967742,0.687096774,0.0001,14.66774194
10,November,2021,3.46,6.76,86.02,4324,0.091,1.277,0.067,16967900,14.93,5.993333333,10.08666667,1.5,0.002333333,10.73
10,December,2021,3.16,5.67,103.18,4678,0.087,1.242,0.066,17056450,11.92258065,2.796774194,6.922580645,1.906451613,0.169354839,11.43548387
10,January,2022,3.55,7.01,99.26,8561,0.073,0.953,0.05,18879200,9.812903226,0.267741935,4.580645161,1.583870968,0.320645161,14.85806452
10,February,2022,3.4,5.94,108.46,8760,0.086,1.12,0.059,19132400,13.3,3.225,7.839285714,1.292857143,0.105,14.70357143
10,March,2022,3.48,5.24,89.88,8311,0.077,1.209,0.064,18370450,16.93870968,6.183870968,11.46451613,1.34516129,0.0001,19.46451613
10,April,2022,3.76,3.61,83.25,7694,0.101,1.095,0.058,18121650,26.57333333,13.77666667,20.22666667,0.45,0.0001,19.34333333
10,May,2022,3.67,6.37,79.69,9157,0.105,1.089,0.057,20639550,27.62258065,15.1516129,21.6483871,1.032258065,0.0001,20.49032258
10,June,2022,3.43,4.94,101.99,9327,0.083,1.082,0.057,22588350,36.5,23.43,30.42333333,0.02,0.0001,19.27333333
10,July,2022,3.34,5.7,82.7,8818,0.084,1.165,0.061,24958050,37.28387097,24.04516129,30.78709677,0.306451613,0.0001,18.26451613
10,August,2022,3.39,4.67,102.52,8807,0.103,1.025,0.054,24398400,35.3,23.44193548,29.56451613,0.0001,0.0001,13.70967742
10,September,2022,3.36,4.58,82.73,8867,0.093,1.18,0.062,23747700,33.74333333,20.86666667,27.53666667,0.0001,0.0001,14.07666667
10,October,2022,3.51,6.84,104.6,9689,0.082,1.175,0.062,26753500,26.79354839,15.59677419,21.10322581,0.064516129,0.0001,14.88709677
10,November,2022,3.38,6.15,102.32,9397,0.1,1.19,0.063,29050500,17.23333333,7.313333333,11.96333333,0.97,0.0001,11.99
10,December,2022,3.36,4.5,87.72,9352,0.094,1.17,0.062,26467200,9.864516129,2.096774194,5.512903226,1.483870968,0.092580645,9.116129032
11,January,2016,6.06,14.08,84.93,963,0.079,1.399,0.113,1008500,9.351612903,-1.751612903,3.096774194,1.729032258,0.0001,10.62903226
11,February,2016,5.91,11.33,102.1,1137,0.091,1.548,0.125,1005393,12.91034483,0.451724138,6.186206897,0.586206897,0.004827586,11.71034483
11,March,2016,5.98,7.87,92.69,911,0.108,1.763,0.142,1053757,17.39032258,4.790322581,10.99677419,1.261290323,0.0001,14.53548387
11,April,2016,6.17,9.82,94.81,970,0.127,1.466,0.118,1059558,21.74333333,8.376666667,15.35333333,1.006666667,0.007,14.97
11,May,2016,6.1,10.04,92,905,0.095,1.531,0.124,1138424,30.52580645,15.86451613,23.8516129,0.467741935,0.0001,18.00645161
11,June,2016,6.21,13.18,96.8,996,0.1,1.464,0.118,1221445,34.55666667,20.13,28.2,0.03,0.0001,18.91666667
11,July,2016,5.66,11.1,78.89,1122,0.1,1.585,0.128,1288399,37.17096774,24.1516129,31.4516129,0.0001,0.0001,17.82580645
11,August,2016,6.15,11.68,96.47,932,0.099,1.429,0.115,1335218,35.39032258,21.30645161,29.32580645,0.0001,0.0001,11.86774194
11,September,2016,6.18,13.03,81.76,999,0.096,1.716,0.139,1381610,32.29333333,18.36333333,25.77333333,0.01,0.0001,13.89
11,October,2016,5.86,12.04,84.14,941,0.113,1.623,0.131,1426966,24.2,10.84193548,17.83548387,0.090322581,0.0001,10.71612903
11,November,2016,6.06,8.75,83.17,1012,0.102,1.722,0.139,1475847,14.23,3.283333333,8.533333333,1.076666667,0.137666667,10.21333333
11,December,2016,5.79,11.23,78.1,1111,0.096,1.707,0.138,1520205,9.864516129,-1.170967742,3.95483871,2.077419355,0.072258065,10.57096774
11,January,2017,6.22,11.49,87.39,1611,0.131,1.393,0.111,1552347,9.819354839,-0.706451613,3.919354839,1.387096774,0.006774194,11.41612903
11,February,2017,5.85,10.94,98.24,1734,0.122,1.557,0.124,1602820,10.14285714,-1.278571429,3.696428571,2.157142857,0.21,11.56785714
11,March,2017,5.86,8.42,86.04,1728,0.135,1.773,0.141,1679922,15.89032258,4.74516129,10.10322581,2.216129032,0.0001,15.80645161
11,April,2017,6.06,8.01,80.53,1712,0.15,1.494,0.119,1689170,23.23333333,10.27666667,16.77333333,1.286666667,0.0001,16.63333333
11,May,2017,5.95,7.83,89.45,1576,0.138,1.504,0.12,1814900,31.50322581,16.5,24.53548387,0.75483871,0.0001,18.86129032
11,June,2017,6.04,10.4,107.11,1779,0.145,1.47,0.117,1947253,36.37333333,21.42333333,29.45333333,0.0001,0.0001,17.59
11,July,2017,5.83,12.39,103.37,1791,0.143,1.622,0.129,2053994,37.88064516,24.14516129,31.53870968,0.077419355,0.0001,15.44516129
11,August,2017,5.8,9.18,87.69,1742,0.125,1.465,0.117,2128634,36.40322581,22.97419355,30.30967742,0.0001,0.0001,12.76774194
11,September,2017,6.11,10.84,88.82,1555,0.167,1.682,0.134,2202592,33.14,19.56666667,26.73333333,0.016666667,0.0001,12.37333333
11,October,2017,6.27,9.31,85.22,1731,0.145,1.676,0.134,2274900,25.56129032,12.70967742,19.00322581,0.574193548,0.0001,14.53225806
11,November,2017,6.05,11.12,79.2,1790,0.153,1.746,0.139,2369800,18.64666667,7.83,12.95666667,0.116666667,0.0001,13.11333333
11,December,2017,5.73,8.62,88.36,1674,0.129,1.679,0.134,2400500,13.78387097,2.687096774,7.529032258,0.14516129,0.013548387,11.93870968
11,January,2018,6.27,10.67,99.29,1329,0.142,1.421,0.113,2474800,10.62580645,-0.083870968,4.548387097,1.406451613,0.571290323,11.83225806
11,February,2018,5.8,7.82,95.85,1177,0.131,1.624,0.129,2425500,12.48571429,2.132142857,6.807142857,1.564285714,0.0001,12.94642857
11,March,2018,6.27,6.8,92.86,1094,0.147,1.679,0.134,2407000,22.68387097,9.083870968,15.68387097,0.277419355,0.0001,20.19677419
11,April,2018,6.2,7.44,81.81,1168,0.142,1.49,0.119,2642800,21.77333333,9.623333333,15.77666667,2.046666667,0.0001,15.22666667
11,May,2018,6.39,9.01,81.06,1226,0.155,1.595,0.127,2711700,27.21612903,14.51935484,20.81935484,1.374193548,0.0001,16.21612903
11,June,2018,5.87,8.46,87.87,1097,0.12,1.465,0.117,2896200,35.56,21.39,29.15333333,0.166666667,0.0001,16.46
11,July,2018,5.99,9.82,91.09,1270,0.155,1.616,0.129,3098600,40.5483871,25.86129032,34.01612903,0.0001,0.0001,17.46774194
11,August,2018,6.25,7.11,87.57,1110,0.133,1.443,0.115,3109900,38.30322581,24.34193548,31.78387097,0.0001,0.0001,15.40322581
11,September,2018,5.87,8.48,83.32,1103,0.165,1.665,0.133,3540200,33.36333333,20.06333333,26.97333333,0.0001,0.0001,13.66
11,October,2018,5.89,8.65,102.97,1104,0.127,1.63,0.13,3614700,24.6516129,13.28709677,18.9516129,1.025806452,0.0001,13.8483871
11,November,2018,6.29,10.14,91.26,1133,0.139,1.659,0.132,4141700,14.72,6.683333333,10.24333333,2.81,0.0001,10.18333333
11,December,2018,5.88,10.23,100.4,1145,0.129,1.647,0.131,4202000,12.61290323,2.664516129,7.067741935,1.4,0.0001,11.4483871
11,January,2019,5.63,8.56,99.67,1251,0.087,1.367,0.109,4204500,10.29032258,-0.416129032,4.248387097,2.532258065,0.246129032,13.56129032
11,February,2019,5.87,5.96,87.5,1315,0.088,1.555,0.124,4528100,11.40714286,0.15,5.110714286,1.121428571,0.0325,13.65714286
11,March,2019,6.17,5.12,99.39,1219,0.103,1.743,0.139,4712500,15.17096774,3.577419355,8.94516129,2.477419355,0.0001,16.68387097
11,April,2019,6.06,5.83,78.96,1254,0.118,1.517,0.121,4882200,19.94666667,7.54,13.51666667,2.14,0.0001,16.46
11,May,2019,5.87,9.43,92.67,1305,0.119,1.516,0.121,5908700,30.94516129,16.43548387,23.93225806,0.141935484,0.0001,19.19354839
11,June,2019,5.87,8.8,86.46,1145,0.082,1.416,0.113,6021500,36.86666667,22.53,30.48333333,0.0001,0.0001,15.15666667
11,July,2019,6.06,6.68,82.8,1131,0.118,1.641,0.131,6089400,40.07741935,25.26774194,33.32903226,0.0001,0.0001,18.49677419
11,August,2019,5.74,8.79,88.04,1162,0.105,1.391,0.111,5979200,37.39677419,23.10322581,30.85483871,0.0001,0.0001,13.69677419
11,September,2019,5.91,6.18,89.25,1163,0.115,1.713,0.137,5736000,33.47333333,18.97666667,26.74,0.0001,0.0001,13.87666667
11,October,2019,6.01,9.28,98.46,1297,0.088,1.646,0.131,5520700,25.19032258,13.45483871,19.23870968,2.074193548,0.0001,12.36451613
11,November,2019,5.84,8.37,97.37,1355,0.115,1.73,0.138,6049900,13.54666667,4.57,8.48,1.466666667,0.121333333,9.783333333
11,December,2019,5.53,9.14,107.28,1221,0.076,1.69,0.135,6512700,11.54193548,2.322580645,6.338709677,1.338709677,0.0001,10.41935484
11,January,2020,5.62,6.14,101.43,3657,0.07,0.85,0.084,6529600,8.364516129,-1.329032258,2.835483871,1.238709677,0.18516129,10.98709677
11,February,2020,5.65,7.83,84.54,3340,0.081,0.925,0.091,7156100,11.97241379,0.937931034,6.055172414,3.503448276,0.176206897,17.53793103
11,March,2020,5.66,5.56,99.81,3211,0.097,1.025,0.101,7284400,17.41612903,5.8,11.20967742,1.477419355,0.0001,15.12258065
11,April,2020,6.07,4.42,102.06,3287,0.072,0.911,0.09,7412700,19.42333333,8.393333333,13.81666667,2.833333333,0.0001,14.76
11,May,2020,5.95,5.5,94.21,3409,0.074,0.912,0.09,7847300,29.97096774,16.44193548,23.6,0.461290323,0.0001,18.32580645
11,June,2020,5.96,6.23,94.91,3528,0.083,0.877,0.086,8885300,36.20333333,21.82333333,29.62,0.0001,0.0001,18.92333333
11,July,2020,5.87,7.89,105.58,3454,0.079,0.936,0.092,9630900,37.45806452,24.15483871,31.50967742,0.032258065,0.0001,14.26451613
11,August,2020,5.99,6.74,90.47,2979,0.096,0.872,0.086,9746900,35.80322581,21.73548387,29.0516129,0.0001,0.0001,16.69677419
11,September,2020,5.67,8.4,84.76,3537,0.069,0.973,0.096,10413500,31.77666667,18.99333333,25.64666667,0.0001,0.0001,10.91333333
11,October,2020,5.65,5.91,93.02,3230,0.086,0.945,0.093,12427600,24.00645161,11.2,17.52580645,0.619354839,0.0001,10.24516129
11,November,2020,5.89,8.57,85.71,3543,0.076,0.977,0.096,12040800,15.45,6.643333333,10.73,2.693333333,0.0001,10.18333333
11,December,2020,5.74,7.94,82.37,3698,0.085,0.959,0.095,10811400,8.538709677,0.009677419,3.783870968,1.906451613,0.031612903,9.225806452
11,January,2021,5.45,5.92,94.64,6284,0.133,0.826,0.083,12152600,9.8,-1.641935484,3.229032258,0.609677419,0.011290323,10.31612903
11,February,2021,5.5,5.04,98.89,6561,0.1,0.977,0.098,11989300,14.23214286,2.546428571,7.717857143,1.335714286,0.0075,12.74642857
11,March,2021,5.81,4.36,85.42,5644,0.149,1.039,0.104,12134700,18.24193548,5.703225806,12.02580645,1.319354839,0.137741935,18.87419355
11,April,2021,5.97,5.33,89.63,5947,0.138,0.861,0.086,13445100,28.25333333,14.32666667,21.65,0.093333333,0.0001,18.18
11,May,2021,6.15,5.72,106.18,5477,0.152,0.884,0.088,11971600,31.55806452,17.87741935,25.07419355,0.406451613,0.0001,18.28064516
11,June,2021,5.56,5.18,96.05,5370,0.159,0.855,0.086,12610900,38.21333333,22.86,31.51,0.0001,0.0001,16.39
11,July,2021,6.02,6.18,108.62,5641,0.141,0.982,0.098,13442400,38.97741935,24.73870968,32.67419355,0.003225806,0.0001,14.56129032
11,August,2021,5.88,6.48,93.64,5968,0.159,0.826,0.083,14410800,36.82258065,23.89677419,31.03548387,0.0001,0.0001,13.61935484
11,September,2021,5.88,7.73,85.77,5565,0.127,1.034,0.103,15031500,34.67,20.00666667,27.79,0.0001,0.0001,14.19
11,October,2021,6.02,7.09,90.86,5787,0.143,0.989,0.099,15144100,24.29354839,11.60967742,18.04516129,0.322580645,0.0001,13.25483871
11,November,2021,5.83,6.36,92.8,5382,0.173,1.035,0.103,14519900,15.39,5.146666667,9.786666667,1.533333333,0.0001,10.28
11,December,2021,5.63,5.9,86.22,5780,0.107,0.995,0.099,15819800,12.26451613,1.206451613,5.970967742,1.680645161,0.072258065,10.94193548
11,January,2022,5.56,5.13,103.09,15883,0.107,0.819,0.08,15647900,10.13225806,-1.074193548,3.870967742,1.541935484,0.354516129,14.57096774
11,February,2022,5.85,6.06,100.87,14625,0.098,0.947,0.092,15674000,13.825,1.789285714,7.210714286,1.825,0.15,14.37142857
11,March,2022,5.99,5.94,81.64,14207,0.099,1.064,0.104,16564300,17.8516129,5.351612903,11.42903226,0.948387097,0.0001,19.98387097
11,April,2022,5.86,4.85,91.15,14319,0.116,0.884,0.086,15770800,27.51333333,13.10333333,20.46333333,0.663333333,0.0001,19.89
11,May,2022,6.19,5.68,88.62,14364,0.1,0.915,0.089,18363900,28.68709677,14.83548387,22.22580645,0.587096774,0.0001,20.74193548
11,June,2022,5.54,6.7,92.21,13711,0.115,0.856,0.083,19588800,37.47,22.64666667,31.06666667,0.0001,0.0001,19.11666667
11,July,2022,5.67,6.42,96.57,14146,0.124,0.993,0.097,20778800,38.36774194,23.47419355,31.48709677,0.096774194,0.0001,16.16129032
11,August,2022,5.91,6.45,104.3,15025,0.103,0.824,0.08,20081700,36.08709677,22.66129032,30.1,0.0001,0.0001,12.73225806
11,September,2022,5.85,7.93,87.55,15371,0.1,1.031,0.1,22010700,34.63666667,19.63666667,27.54333333,0.0001,0.0001,13.10333333
11,October,2022,5.9,6.17,85.97,15627,0.132,0.999,0.097,21303800,27.68064516,14.1,21.08709677,0.077419355,0.0001,12.95806452
11,November,2022,6.03,6.17,91.97,13827,0.116,1.056,0.103,23093200,18.10666667,6.32,11.89333333,0.41,0.0001,11.43
11,December,2022,5.97,5.98,90.05,14779,0.115,1.007,0.098,24489300,10.45806452,0.503225806,4.890322581,1.180645161,0.006774194,9.003225806
12,January,2016,2.58,18.33,73.9,2935,0.133,3.439,0.192,1615056,6.94516129,-4.274193548,0.625806452,1.951612903,0.53516129,8.680645161
12,February,2016,2.76,15.7,78.41,3335,0.174,3.736,0.209,1667568,10.44482759,-2.24137931,3.631034483,0.696551724,0.132758621,9.24137931
12,March,2016,2.9,17.64,84.83,2884,0.167,4.088,0.228,1747784,14.6,1.683870968,8.222580645,2.261290323,0.049677419,10.67096774
12,April,2016,2.66,13.89,83.46,2515,0.227,3.577,0.2,1757406,18.75,5.303333333,12.40333333,1.093333333,0.053666667,10.72
12,May,2016,2.88,16.32,77.75,2588,0.215,3.716,0.207,1888215,27.50322581,12.97741935,20.88709677,0.306451613,0.0001,13.86129032
12,June,2016,2.79,24.56,90.25,3124,0.193,3.478,0.194,2025915,31.77333333,16.95666667,25.17,0.033333333,0.0001,14.78333333
12,July,2016,2.62,16.77,88.37,2760,0.211,3.76,0.21,2136968,34.68064516,20.91935484,28.33225806,0.058064516,0.0001,13.67741935
12,August,2016,2.71,21.21,74.51,3032,0.187,3.466,0.193,2214623,33.11612903,18.95806452,26.89354839,0.009677419,0.0001,11.90322581
12,September,2016,2.83,16.34,82.77,3181,0.194,4.004,0.223,2291569,29.6,15.60666667,22.9,0.07,0.0001,11.49666667
12,October,2016,2.75,20.42,77.53,2970,0.163,3.826,0.214,2366798,21.71290323,8.567741935,15.42258065,0.132258065,0.0001,9.825806452
12,November,2016,2.59,24.62,80.02,3255,0.226,4.072,0.227,2447874,12.61666667,1.12,6.716666667,0.546666667,0.084,8.033333333
12,December,2016,2.56,24.47,77.91,3109,0.176,3.984,0.222,2521446,7.825806452,-3.161290323,1.912903226,2.65483871,0.381612903,8.774193548
12,January,2017,2.4,16.22,85.08,2320,0.146,3.207,0.176,2574757,7.083870968,-1.064516129,2.677419355,1.219354839,0.397419355,10.76774194
12,February,2017,2.44,15.62,95.57,2213,0.134,3.738,0.206,2658473,6.792857143,-1.410714286,2.421428571,1.275,0.6625,11.58571429
12,March,2017,2.58,19.53,83.67,1928,0.16,4.073,0.224,2786356,12.74516129,4.729032258,8.609677419,2.312903226,0.067741935,14.20967742
12,April,2017,2.61,14.43,68.88,2123,0.166,3.537,0.195,2801695,20.00333333,10.19,15.18,1.563333333,0.0001,16.20333333
12,May,2017,2.67,15.97,83.56,2102,0.153,3.573,0.196,3010233,27.34193548,16.36774194,22.2483871,1.377419355,0.0001,16.62903226
12,June,2017,2.47,15.62,85.47,2033,0.188,3.358,0.185,3229758,32.77333333,21,27.14333333,0.033333333,0.0001,17.13666667
12,July,2017,2.48,16.87,74.73,2091,0.216,3.765,0.207,3406801,34.68064516,23.43548387,29.20645161,0.25483871,0.0001,15.34516129
12,August,2017,2.62,22.68,76.06,2168,0.216,3.334,0.183,3530600,33.40967742,22.17741935,28.09354839,0.0001,0.0001,13.81290323
12,September,2017,2.54,22.75,92.65,2344,0.203,3.896,0.214,3653268,29.98333333,19.84666667,24.95333333,0.033333333,0.0001,13.32
12,October,2017,2.47,22.88,71.24,2166,0.198,3.809,0.209,3773200,22.39032258,13.03870968,17.69677419,0.222580645,0.0001,15.36451613
12,November,2017,2.44,19.53,73.55,2076,0.221,4.021,0.221,3907050,15.65666667,7.756666667,11.52666667,0.196666667,0.0001,12.74333333
12,December,2017,2.4,23.99,83.44,2056,0.155,3.878,0.213,4059500,11.58709677,2.541935484,6.932258065,0.348387097,0.033870968,10.79354839
12,January,2018,2.44,19.85,87.12,4642,0.174,3.106,0.171,4201700,8.083870968,-0.280645161,3.690322581,1.264516129,0.704516129,11.80645161
12,February,2018,2.38,16.56,87.37,4213,0.195,3.565,0.197,4315450,9.728571429,1.814285714,5.589285714,2.178571429,0.015,12.67142857
12,March,2018,2.53,16.24,78.11,4211,0.153,3.865,0.213,4508900,19.2516129,8.964516129,14.15806452,0.403225806,0.0001,17.82903226
12,April,2018,2.5,11.54,72.22,3845,0.183,3.362,0.185,4405600,18.83333333,9.393333333,14.17,2.103333333,0.0001,14.23666667
12,May,2018,2.38,16.21,75.09,4343,0.209,3.511,0.194,5091950,23.47741935,13.59677419,18.46774194,2.138709677,0.0001,14.07096774
12,June,2018,2.33,20.58,95.43,4469,0.164,3.292,0.182,5401700,31.90333333,20.42333333,26.43,0.403333333,0.0001,15.81
12,July,2018,2.37,20.43,74.19,4144,0.208,3.617,0.2,5799950,37.16774194,25.79354839,31.83225806,0.0001,0.0001,16.71612903
12,August,2018,2.49,17.59,79.49,4802,0.22,3.259,0.18,6317800,34.88387097,24.14516129,29.61935484,0.0001,0.0001,15.75806452
12,September,2018,2.48,20.78,88.15,4493,0.229,3.769,0.208,6773850,30.05333333,19.88666667,25.00333333,0.003333333,0.0001,13.61
12,October,2018,2.43,19.22,92.29,4600,0.189,3.668,0.202,7124050,21.47419355,12.6516129,16.94193548,0.925806452,0.0001,13.01935484
12,November,2018,2.38,21.68,72.51,4617,0.201,3.832,0.211,7839700,12.23,5.87,8.823333333,2.316666667,0.0001,11.64333333
